platform,komentar,timestamp,sentimen,komentar_clean,negasi,label
YouTube,"Metro ini propaganda, kok bisa ngundang org2 yg g suka pssi maju dgn mengundang narasumber busuk unt nyerang hamdan, kntl lah",1 tahun yang lalu,positif,metro ini propaganda kok bisa ngundang org suka pssi maju dgn undang narasumber busuk unt nyerang hamdan kntl lah,1,0
YouTube,Mantap pak hamdan,1 tahun yang lalu,positif,mantap pak hamdan,1,0
YouTube,pak hamdan the best penjelasan nya,1 tahun yang lalu,positif,pak hamdan the best jelas nya,1,0
YouTube,Towel itu gak suka sty...udah gitu aja intinya,1 tahun yang lalu,negatif,NEGASI towel itu gak suka styudah gitu aja inti,-1,2
YouTube,Tolong kalau diskusi jangan saling nyela.,1 tahun yang lalu,netral,NEGASI tolong kalau diskusi jangan saling nyela,-1,1
YouTube,ketahuan mana yg cerdas dan mana sok cerdas 😂,1 tahun yang lalu,netral,tahu mana cerdas dan mana sok cerdas,1,1
YouTube,"Kebanyakan bahasa inggris. Ini indonesia ,bicara pake bahasa indonesia biar semua rakyat tahu dan ngerti.",1 tahun yang lalu,netral,banyak bahasa inggris ini indonesia bicara pake bahasa indonesia biar semua rakyat tahu dan ngerti,1,1
YouTube,"Sya yakin, KLO pelatihnya beni dolo, aji Santoso, atau pelatih2 lokal lainnya, pemain-pemain yg dinaturalisasi atau yg sedang dalam proses naturalisasi sekarang tidak akan mau dinaturalisasi karena gak ada harapan.",1 tahun yang lalu (diedit),netral,NEGASI sya yakin klo latih beni dolo aji santoso atau latih lokal lain pemainpemain naturalisasi atau sedang dalam proses naturalisasi sekarang tidak akan mau naturalisasi karena gak ada harap,-1,1
YouTube,"intinya towel anti sty..daritadi pengen ngeblame sty atas kekalahan di pertandingan lwn iraq kemaren, maunya dia sty diganti..dah kebaca kok bung..tp mayoritas fans timnas dan pssi gk sependapat, trus lu bisa apa??!!..",1 tahun yang lalu,negatif,inti towel anti stydaritadi ken ngeblame sty atas kalah tanding lwn iraq kemaren mau dia sty digantidah baca kok bungtp mayoritas fans timnas dan pssi dapat trus bisa apa,1,2
YouTube,Orang gila tetep di undang aja lol,1 tahun yang lalu,netral,orang gila tetep undang aja lol,1,1
YouTube,Kenapa sih harus ada pro dan kontra ini juga media trus ngasih panggung ke pada orang orang yg nyinyir,1 tahun yang lalu,netral,kenapa sih harus ada pro dan kontra ini juga media trus ngasih panggung pada orang orang nyinyir,1,1
YouTube,"Towel Kerja Begitu jdi viral
Biar ada masukan,
Gak ada bahan , nganggur deh
Disini Orang Kerja Pintar vs Orang cara kerja bodoh dipintar2kan😅
Pssi Pekerjakan Towel jadi Pelatih timnas U17 , 😂😂",1 tahun yang lalu (diedit),positif,NEGASI towel kerja begitu jdi viral biar ada masuk gak ada bahan nganggur deh sini orang kerja pintar orang cara kerja bodoh pintar pssi kerja towel jadi latih timnas,-1,0
YouTube,"metro tv sampe kapan kau undang2 org2 yg menghancurkan sepak bola indonesia,tolong lah buang org2 yg sakit hati ini",1 tahun yang lalu,negatif,metro sampe kapan kau undang org hancur sepak bola indonesiatolong lah buang org sakit hati ini,1,2
YouTube,"tahu ngak di era sekarang erik tohir  mempunyai koneksi dengan org2 bola di seluruh dunia jadi sangat mudah mengembangkan sepak bola indonesia.....di jaman pengurusan van towel koneksinya mafia bola,mafia judi,jadi wajar cuan mereka terhambat dan adanya nyinyir melulu",1 tahun yang lalu,netral,tahu ngak era sekarang erik tohir punya koneksi dengan org bola seluruh dunia jadi sangat mudah kembang sepak bola indonesiadi jaman urus van towel koneksi mafia bolamafia judijadi wajar cuan mereka hambat dan ada nyinyir melulu,1,1
YouTube,Gue juga bisa ngomong wellll,1 tahun yang lalu,netral,gue juga bisa ngomong wellll,1,1
YouTube,elo punya masalah apa si wel towel ama sty rakyat sepakbola yang cinta elo yang kepanasan,1 tahun yang lalu,netral,elo punya masalah apa wel towel ama sty rakyat sepakbola yang cinta elo yang panas,1,1
YouTube,"Bicara si towel tdk ada ilmiah dan tdk ada kritik membangun yg positif, selalu dan selalu apatis dan pesimis, kacau dan amburadul kalau si towel jd pelatih",1 tahun yang lalu,netral,bicara towel tdk ada ilmiah dan tdk ada kritik bangun positif selalu dan selalu apatis dan pesimis kacau dan amburadul kalau towel latih,1,1
YouTube,Gak nymbng towel ini.ngmng pmain ktrunan ga pngruh lwn irak tp lwn vietnm ngmng nturlisasi lg bolk blik ga tau arh pikirn ny,1 tahun yang lalu,netral,NEGASI gak nymbng towel iningmng pmain ktrunan pngruh lwn irak lwn vietnm ngmng nturlisasi bolk blik tau arh pikirn,-1,1
YouTube,Demokrasi sepakbola memang perlu,1 tahun yang lalu,netral,demokrasi sepakbola memang perlu,1,1
YouTube,Kami mohon kepada pssi gak usah d layani c towel dkk maju trus biar masyarakat banyak masa kalah sama hama wereng,1 tahun yang lalu,positif,NEGASI kami mohon kepada pssi gak usah layan towel dkk maju trus biar masyarakat banyak masa kalah sama hama wereng,-1,0
YouTube,Towel gk punya aturan debat! Nyrcoss .,1 tahun yang lalu,netral,towel punya atur debat nyrcoss,1,1
YouTube,"Towel di jelasin keras kepala dia dri sini dia dh ketahuan bahwasan dia benci sty dan PSSI sekrang, perlu pak Erick Tohir undang ke kantor PSSI di kasih wejangan masih ngeyel dan selalu mengkritik PSSI masukin aja bui simple",1 tahun yang lalu,negatif,towel jelasin keras kepala dia dri sini dia tahu bahwasan dia benci sty dan pssi sekrang perlu pak erick tohir undang kantor pssi kasih wejang masih ngeyel dan selalu kritik pssi masukin aja bui simple,1,2
YouTube,Plis deh ga usah kasih panggung buat si pemecah belah bangsa,1 tahun yang lalu,netral,NEGASI plis deh usah kasih panggung buat pecah belah bangsa,-1,1
YouTube,boikot towel yok anjeng,1 tahun yang lalu,netral,boikot towel yok anjeng,1,1
YouTube,Towel gblk,1 tahun yang lalu,netral,towel gblk,1,1
YouTube,wah diundang lagi nih provokator sepakbola Indonesia. auto skip dan dislike,1 tahun yang lalu (diedit),netral,wah undang lagi nih provokator sepakbola indonesia auto skip dan dislike,1,1
YouTube,"kenyataan mmg mencetak pemain lokal setara mereka yg sdh di pupuk dan dibesarkan diluar ga sanggup kok, ya terima aja mau gimana 😂

bukan instan, yg tepat itu sebar benih di kebon tetangga terus sekarang ikut petik hasil aja 😅",1 tahun yang lalu (diedit),negatif,NEGASI nyata mmg cetak main lokal tara mereka sdh pupuk dan besar luar sanggup kok terima aja mau gimana bukan instan tepat itu sebar benih kebon tetangga terus sekarang ikut petik hasil aja,-1,2
YouTube,"Coba yang di undang yg sepaham dengan masyarakat indonesia yg seperti pak hamdan ini, jangan yg modelan towel semua, coach justin sekalian yg di undang abis tuh orang"" yg selalu tidak suka sama progres timnas sekarang dan sty. Sekarang pertanyaanya waktu towel di pssi prestasi apa yg di capai timnas? Yg ada ancur ancuran tuh timnas kita.",1 tahun yang lalu (diedit),negatif,NEGASI coba yang undang paham dengan masyarakat indonesia seperti pak hamdan ini jangan model towel semua coach justin sekali undang abis tuh orang selalu tidak suka sama progres timnas sekarang dan sty sekarang pertanyaanya waktu towel pssi prestasi apa capai timnas ada ancur ancuran tuh timnas kita,-1,2
YouTube,Mas hamdan kita akan sllu dkung sty latih timnas.. Biarin aja bung towel sm pemgikutnya ngoceh trus,1 tahun yang lalu,netral,mas hamdan kita akan sllu dkung sty latih timnas biarin aja bung towel pemgikutnya ngoceh trus,1,1
YouTube,"#boikottowel

setelah tvone sekarang metrotv yg kasi panggung towel..

skip aja jangan di tonton acara2 yg kasi panggung towel",1 tahun yang lalu,netral,NEGASI telah tvone sekarang metrotv kasi panggung towel skip aja jangan tonton acara kasi panggung towel,-1,1
YouTube,Kelihatan yaa.. towel bodoh disini.. ilmunya kalah sm pak hamdan,1 tahun yang lalu,negatif,lihat yaa towel bodoh sini ilmu kalah pak hamdan,1,2
YouTube,Kadang media tv ini jg sih yg membuat ribet mengundang orang yg nyonyor yg nyinyir di minta pandangan pendapat yg pro dan kontra tentang PSSI... STY  ... pemain keturunan jadi bikin gaduh. Senang benar sih media tv ini undang pengamat bola yg sirik ....iri dgn kemajuan timnas. Se bnr nya ga perlu lah acara kayak begini cuma adu domba aja jadi suasana nya tambah panas. Mengganggu konsentrasi pemain dan pengurus PSSI.,1 tahun yang lalu,negatif,NEGASI kadang media ini sih buat ribet undang orang nyonyor nyinyir minta pandang dapat pro dan kontra tentang pssi sty main turun jadi bikin gaduh senang benar sih media ini undang amat bola sirik iri dgn maju timnas bnr nya perlu lah acara kayak begini cuma adu domba aja jadi suasana nya tambah panas ganggu konsentrasi main dan urus pssi,-1,2
YouTube,setelah eric tohir turun dari PSSI hayo kita angkat bersama bung towel jadi ketua PSSI. Kita pingun tahu bisa apa dia,1 tahun yang lalu,netral,telah eric tohir turun dari pssi hayo kita angkat sama bung towel jadi ketua pssi kita pingun tahu bisa apa dia,1,1
YouTube,"Kebanyakan cari panggung apalagi yang ga kebagian 😂😂

Bla..bla...bla.. polemik polemik yg penting cuan cari panggung",1 tahun yang lalu,netral,NEGASI banyak cari panggung apalagi yang bagi blablabla polemik polemik penting cuan cari panggung,-1,1
YouTube,"Narsum nya gk berimbang, 4 lawan 1",1 tahun yang lalu,netral,narsum nya imbang lawan,1,1
YouTube,"Jika di kategori kan towel itu seperti emak""😂😂😂",1 tahun yang lalu,netral,jika kategori kan towel itu seperti emak,1,1
YouTube,"ini yg sy bingung mereka2 yg nyerang ini,apakah ada background yg bisa membenarkan statement mereka???",1 tahun yang lalu,netral,ini bingung mereka nyerang iniapakah ada background bisa benar statement mereka,1,1
YouTube,"Bung towel ganti profesi saja biro jasa ,pemecah persatuan antara pssi dan pemerintah ,naturalisasi dan lokal pret.",1 tahun yang lalu,netral,bung towel ganti profesi saja biro jasa pecah satu antara pssi dan perintah naturalisasi dan lokal pret,1,1
YouTube,"Mulut bung towel selalu ngeyel tidak berdasar ,dan menilai setelah kejadian enak banget komentator seperti itu .coba sebelum kejadian .",1 tahun yang lalu,netral,NEGASI mulut bung towel selalu ngeyel tidak dasar dan nilai telah jadi enak banget komentator seperti itu coba belum jadi,-1,1
YouTube,"JERMAN : GNABRY SANE RUDIGER MUSIALA 

PRANCIS : POGBA , COMAN, DEMBELE, KANTE, 

EMANG LU KIRA  ITU MEREKA ASLI JERMAN DAN PERANCIS ? Ya enggaka lah towel towel",1 tahun yang lalu,netral,jerman gnabry sane rudiger musiala prancis pogba coman dembele kante emang kira itu mereka asli jerman dan perancis enggaka lah towel towel,1,1
YouTube,Yg pemecah belah sebnrnya ini towel,1 tahun yang lalu,netral,pecah belah sebnrnya ini towel,1,1
YouTube,"Pak Hamdan maaf bicara nya jangan terlalu baku soalnya towel ga ngerti, percuma",1 tahun yang lalu,netral,NEGASI pak hamdan maaf bicara nya jangan terlalu baku soal towel ngerti percuma,-1,1
YouTube,Yang sabar bung hamdan hadapi orng kontrol versi😊,1 tahun yang lalu,netral,yang sabar bung hamdan hadap orng kontrol versi,1,1
YouTube,Kamu sebenarnya kenapa bung towel ??? Rewel sekali 🤪🤪🤪,1 tahun yang lalu,netral,kamu benar kenapa bung towel rewel sekali,1,1
YouTube,Titipan mafia,1 tahun yang lalu,netral,titip mafia,1,1
YouTube,Informasi sepakbola nya mengalah kn berita sepakbola,1 tahun yang lalu,negatif,informasi sepakbola nya kalah berita sepakbola,1,2
YouTube,"Prestasi ga cuma soal juara bro, kita bisa finish atau pencapaian lebih bagus dari tahun-tahun sebelumnya juga namanya prestasi",1 tahun yang lalu,negatif,NEGASI prestasi cuma soal juara bro kita bisa finish atau capai lebih bagus dari tahuntahun belum juga nama prestasi,-1,2
YouTube,Ngapain manggil towel lagi sih,1 tahun yang lalu,netral,ngapain manggil towel lagi sih,1,1
YouTube,Ini botak doang yang di perlihatkan,1 tahun yang lalu,netral,ini botak doang yang lihat,1,1
YouTube,Klo towel masi di undang tv atau podkes si  .  Ya makin menjdi2 karna dia cari makan  dari situ,1 tahun yang lalu,netral,klo towel mas undang atau podkes makin menjdi karna dia cari makan dari situ,1,1
YouTube,ngaco timmi wely,1 tahun yang lalu,netral,ngaco timmi wely,1,1
YouTube,demen benar ya metro ngundang kang towel😂😂,1 tahun yang lalu,netral,demen benar metro ngundang kang towel,1,1
YouTube,"Si kimak towel nie mulu jijik pulak tengok dia nie, macam orang terpenting sangat dia nie🤮🤮",1 tahun yang lalu,netral,kimak towel nie mulu jijik pulak tengok dia nie macam orang penting sangat dia nie,1,1
YouTube,Pep mnurut towel bagus gk. Brp lma dia baru bisa mnjuarai ucl. Ketika baru mmbeli haland dn yg bagus pep nya atau halandnya.,1 tahun yang lalu,positif,pep mnurut towel bagus brp lma dia baru bisa mnjuarai ucl ketika baru mmbeli haland bagus pep nya atau halandnya,1,0
YouTube,"kok masih ajah dipanggil ini orang , kalau ada pembahasan tentang timnas masih ada itu orang males gue nonton.nya , soalnya beliau handuk ini perdebatan.nya selalu aneh",1 tahun yang lalu,netral,kok masih ajah panggil ini orang kalau ada bahas tentang timnas masih ada itu orang males gue nontonnya soal beliau handuk ini debat selalu aneh,1,1
YouTube,"Ah mna ada bnyk masyarakat yg pro kontra natrulisasi,bung towel kaliiiii yg memecah kn masyarakat.toh bnyk yg dukung timnas...itu artinya ap gk ada tu yg pro kontra..
Bung towel ni biang provokator pemecah belah masyarakat..jgn mengkambing hitamkn masyarakat deh bung towel.
Lu ja sendiri",1 tahun yang lalu,positif,mna ada bnyk masyarakat pro kontra natrulisasibung towel kaliiiii pecah masyarakattoh bnyk dukung timnasitu arti ada pro kontra bung towel biang provokator pecah belah masyarakatjgn kambing hitamkn masyarakat deh bung towel sendiri,1,0
YouTube,"Di skip aja tayangan ini 
Ayo ramai ramai boikot towel mafi bola 👎",1 tahun yang lalu,netral,skip aja tayang ini ayo ramai ramai boikot towel mafi bola,1,1
YouTube,"Yang pake baju batik coklat siapa namanya , anak pantek paja tu",1 tahun yang lalu,netral,yang pake baju batik coklat siapa nama anak pantek paja,1,1
YouTube,Tolong jgn undang/ kasi panggung bung towel dkk yg sok paling pandai dan berprestasi. Nih org sengaja  memecahbelah timnas kita utk mengukir prestasi,1 tahun yang lalu,netral,tolong jgn undang kasi panggung bung towel dkk sok paling pandai dan prestasi nih org sengaja memecahbelah timnas kita utk ukir prestasi,1,1
YouTube,owallah... mulut Pantat' 🐫 si Towel ini lebih pantasnya dicekoki Taik 🐫... 😊😅😂,1 tahun yang lalu,netral,owallah mulut pantat towel ini lebih pantas cekok taik,1,1
YouTube,Towel suruh jadi palatih aja jgn pengamat / komentator malahan dikasih panggung,1 tahun yang lalu,netral,towel suruh jadi palatih aja jgn amat komentator malah kasih panggung,1,1
YouTube,Naturilsasi itu cara instan tapi buat imbangi permainan dan body pemain.contoh aja kita lawan guinea kita kalah body,1 tahun yang lalu,negatif,naturilsasi itu cara instan tapi buat imbang main dan body pemaincontoh aja kita lawan guinea kita kalah body,1,2
YouTube,Pemain bagus pelatih top angkat piala,1 tahun yang lalu,positif,main bagus latih top angkat piala,1,0
YouTube,Bung towel ini mau bahas naturalisasi atau mau membahas STY🤣🤣🤣🤣yg jelas mau hasil bagus atau jelekpun tetap Towel tdk akan terima prestasi STY selama ini di timnas...,1 tahun yang lalu,netral,bung towel ini mau bahas naturalisasi atau mau bahas styyg jelas mau hasil bagus atau jelek tetap towel tdk akan terima prestasi sty lama ini timnas,1,1
YouTube,Negri aneh naturalisasi jdi bhan emosional.mlu x sma negri tetangga gblog,1 tahun yang lalu,netral,negri aneh naturalisasi jdi bhan emosionalmlu sma negri tetangga gblog,1,1
YouTube,Orag gblog pag2il towel ke acra sprti inih,1 tahun yang lalu,netral,orag gblog pagil towel acra sprti inih,1,1
YouTube,Huyy towel snih lwan gua anjig loe,1 tahun yang lalu,netral,huyy towel snih lwan gua anjig loe,1,1
YouTube,"Maju terus Pak Erick dan Team, coach shin dan pemain tetap semangat, kami berisik di medsos karena kami cinta kalian, baca mata kanan keluar mata kiri❤, kalian sudah di jalur yang benar..

Pemain lokal, tetap semangat jangan mau jadi penonton❤❤❤❤",1 tahun yang lalu,negatif,NEGASI maju terus pak erick dan team coach shin dan main tetap semangat kami berisik medsos karena kami cinta kalian baca mata kanan keluar mata kiri kalian sudah jalur yang benar main lokal tetap semangat jangan mau jadi tonton,-1,2
YouTube,"Mohon kpd tv suasta indo jangan usik timnas kami,,,biar kan tim ke bangga'n kami berkembang.jangan di adu domba...",1 tahun yang lalu,negatif,NEGASI mohon kpd suasta indo jangan usik timnas kamibiar kan tim banggan kami berkembangjangan adu domba,-1,2
YouTube,fakk lucu bgt menit 8:06 😭,1 tahun yang lalu (diedit),netral,fakk lucu bgt menit,1,1
YouTube,tow#l...tow#l dikira sepak bola itu matematika...main perbandingan2 wkwk kocak2.,1 tahun yang lalu,netral,towtow kira sepak bola itu matematikamain banding wkwk kocak,1,1
YouTube,"Mantap. Ya kalo anda, kita nggak mau stres lihat c towel ya.. Ya jngan lihat ini Channel lah pusing amat. Gampang kan. Udh tau pembenci ya di undang aja. Aneh aku juga.",1 tahun yang lalu,netral,NEGASI mantap kalo anda kita nggak mau stres lihat towel jngan lihat ini channel lah pusing amat gampang kan udh tau benci undang aja aneh aku juga,-1,1
YouTube,3:18 artinya TOWELL cuma BISA omon omon!!,1 tahun yang lalu (diedit),netral,arti towell cuma bisa omon omon,1,1
YouTube,"Si Towel kapan ya kena struknya? Ko ada ya orang model begini, boro boro mau suport timnas sendiri, ini malah nyari nyari kesalahan yang gak sesuai fakta...",1 tahun yang lalu,netral,NEGASI towel kapan kena struknya ada orang model begini boro boro mau suport timnas sendiri ini malah nyari nyari salah yang gak sesuai fakta,-1,1
